molecule_chembl_id,canonical_smiles,standard_value
CHEMBL303519,c1cnc(N2CCN(Cc3cccc4c3Cc3ccccc3-4)CC2)nc1,9800.0
CHEMBL292943,COc1ccc(-c2cccc(CN3CCN(c4ncccn4)CC3)c2)cc1,50.0
CHEMBL61682,Fc1ccc(-c2cncc(CN3CCN(c4ccccc4F)CC3)c2)cc1,25.0
CHEMBL64487,COc1ccccc1-c1cccc(CN2CCN(c3ncccn3)CC2)c1,360.0
CHEMBL64597,c1cnc(N2CCN(Cc3cccc(-c4ccsc4)c3)CC2)nc1,300.0
CHEMBL291824,Fc1ccc(-c2cncc(CN3CCN(c4ccc(F)cc4)CC3)c2)cc1,70.0
CHEMBL59942,Fc1ccc(-c2cccc(CN3CCN(c4ncccn4)CC3)c2)cc1,49.0
CHEMBL61657,Fc1ccc(-c2cncc(CN3CCN(c4ccccn4)CC3)c2)cc1,60.0
CHEMBL302183,Fc1ccc(-c2cncc(CN3CCN(c4ncccn4)CC3)c2)cc1,120.0
CHEMBL304692,c1cnc(N2CCN(Cc3cccc4c3-c3ccccc3C4)CC2)nc1,2300.0
CHEMBL555670,Cl.Clc1ccc(N2CCN(Cc3c[nH]c4ncccc34)CC2)cc1,360.0
CHEMBL291380,Fc1ccccc1-c1cccc(CN2CCN(c3ncccn3)CC2)c1,250.0
CHEMBL40391,Nc1cccc(-c2ccc(CCN3CCN(CC(=O)c4ccccc4)CC3)cc2)n1,10000.0
CHEMBL64671,COc1cccc(-c2cccc(CN3CCN(c4ncccn4)CC3)c2)c1,490.0
CHEMBL62829,Fc1cccc(-c2cccc(CN3CCN(c4ncccn4)CC3)c2)c1,81.0
CHEMBL64119,CC(C)Oc1cccnc1N(C)C1CCN(Cc2ccccc2)CC1.O=C(O)/C=C\C(=O)O,620.0
CHEMBL302904,Fc1ccc(-c2cncc(CN3CCN(c4ccccc4)CC3)c2)cc1,23.0
CHEMBL60957,Fc1ccc(-c2cncc(CN3CCN(c4cnccn4)CC3)c2)cc1,450.0
CHEMBL82652,O=C(NC[C@H]1CCCN1CCc1ccccc1)C1CCCCC1,1000.0
CHEMBL356304,CSc1cccc(C(=O)NC[C@@H]2CCCN2CCc2ccccc2)c1,1000.0
CHEMBL147279,O=C(NC[C@@H]1CCCN1CCc1ccccc1)c1ccccc1,1000.0
CHEMBL82884,O=C(NC[C@@H]1CCCN1CCc1ccccc1)C1CCCCC1,1000.0
CHEMBL148249,CSc1cccc(C(=O)NC[C@H]2CCCN2CCc2ccccc2)c1,1000.0
CHEMBL56,CCCN(CCC)C1CCc2cccc(O)c2C1,1000.0
CHEMBL147226,O=C(NC[C@H]1CCCN1CCc1ccccc1)c1ccccc1,1000.0
CHEMBL1204116,Br.Clc1ccc(N2CCN(C[C@H]3C[C@@H]3c3ccccc3)CC2)c(Cl)c1,65.0
CHEMBL42,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,113.0
CHEMBL1203260,Cl.c1ccc([C@H]2C[C@@H]2CN2CCN(c3ccccn3)CC2)cc1,263.0
CHEMBL1202203,Br.c1ccc([C@H]2C[C@@H]2CN2CCN(c3cccnc3)CC2)cc1,10000.0
CHEMBL1202222,Br.Fc1ccc([C@H]2C[C@@H]2CN2CCN(c3ccc(Cl)cc3)CC2)cc1,202.0
CHEMBL2092961,Br.Cc1ccc(N2CCN(CC3CC3c3ccccc3)CC2)c(C)c1,60.0
CHEMBL1202211,Br.COc1cc(Cl)ccc1N1CCN(C[C@H]2C[C@@H]2c2ccccc2)CC1,17.0
CHEMBL1202213,Br.Clc1cccc(N2CCN(C[C@H]3C[C@@H]3c3ccccc3)CC2)c1Cl,2.0
CHEMBL125455,Clc1ccc(N2CCN(C[C@@H]3C[C@H]3c3ccccc3)CC2)c(Cl)c1,64.0
CHEMBL1202216,Br.COc1ccccc1N1CCN(C[C@H]2C[C@@H]2c2ccccc2)CC1,5.0
CHEMBL1202217,Br.COc1cccc(N2CCN(C[C@H]3C[C@@H]3c3ccccc3)CC2)c1,171.0
CHEMBL1202202,Br.Oc1ccc([C@H]2C[C@@H]2CN2CCN(c3ccc(Cl)cc3Cl)CC2)cc1,12.0
CHEMBL54,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,4.0
CHEMBL1202221,Br.Clc1cccc(N2CCN(C[C@H]3C[C@@H]3c3ccccc3)CC2)c1,146.0
CHEMBL1202220,Br.Clc1ccc(N2CCN(C[C@H]3C[C@@H]3c3ccccc3)CC2)cc1,246.0
CHEMBL1203257,Cl.c1ccc([C@H]2C[C@@H]2CN2CCN(c3ncccn3)CC2)cc1,766.0
CHEMBL1202219,Br.Fc1ccc([C@H]2C[C@@H]2CN2CCN(c3ccccc3Cl)CC2)cc1,13.0
CHEMBL1202210,Br.Cc1cc(Cl)ccc1N1CCN(C[C@H]2C[C@@H]2c2ccccc2)CC1,128.0
CHEMBL341497,c1ccc([C@H]2C[C@@H]2CN2CCN(c3ccccc3)CC2)cc1,37.0
CHEMBL1202215,Br.Clc1ccccc1N1CCN(C[C@H]2C[C@@H]2c2ccccc2)CC1,5.0
CHEMBL1202212,Br.Clc1ccc(N2CCN(C[C@H]3C[C@@H]3c3ccccc3)CC2)cc1Cl,208.0
CHEMBL1202209,Br.Cc1cc(F)ccc1N1CCN(C[C@H]2C[C@@H]2c2ccccc2)CC1,68.0
CHEMBL1202204,Br.COc1c(Cl)cc(N2CCN(C[C@H]3C[C@@H]3c3ccccc3)CC2)cc1Cl,228.0
CHEMBL1202207,Br.c1ccc([C@H]2C[C@@H]2CN2CCN(c3ccncc3)CC2)cc1,10000.0
CHEMBL1204116,Br.Clc1ccc(N2CCN(C[C@H]3C[C@@H]3c3ccccc3)CC2)c(Cl)c1,93.0
CHEMBL1202206,Br.COc1ccc([C@H]2C[C@@H]2CN2CCN(c3ccc(Cl)cc3Cl)CC2)cc1,7.0
CHEMBL1202208,Br.Cc1ccc(N2CCN(C[C@@H]3C[C@H]3c3ccccc3)CC2)c(C)c1,73.0
CHEMBL1204119,Br.Cc1ccc(N2CCN(C[C@H]3C[C@@H]3c3ccccc3)CC2)c(C)c1,45.0
CHEMBL1202205,Br.COc1ccc(Cl)cc1N1CCN(C[C@H]2C[C@@H]2c2ccccc2)CC1,5.0
CHEMBL1202224,Br.COc1ccc(N2CCN(C[C@H]3C[C@@H]3c3ccccc3)CC2)cc1,752.0
CHEMBL1202225,Br.Clc1cc(Cl)cc(N2CCN(C[C@H]3C[C@@H]3c3ccccc3)CC2)c1,32.0
CHEMBL1202223,Br.Fc1ccc([C@H]2C[C@@H]2CN2CCN(c3cccc(Cl)c3)CC2)cc1,56.0
CHEMBL1202214,Br.Br.COc1cc(F)ccc1N1CCN(C[C@H]2C[C@@H]2c2ccccc2)CC1,10.0
CHEMBL22242,CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(Br)c1OC,880.0
CHEMBL831,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,54.0
CHEMBL415300,CN1CCN(C2=Nc3ccccc3Nc3ccc(Cl)cc32)CC1,34.0
CHEMBL72292,CN1CCN(C2=Nc3ccccc3Nc3ccc(OS(=O)(=O)C(F)(F)F)cc32)CC1,140.0
CHEMBL42,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,260.0
CHEMBL81485,CNCC1CC2c3ccccc3Cc3ccccc3N2O1,1698.24
CHEMBL70319,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccc(OS(=O)(=O)C(F)(F)F)cc32)CC1,30.0
CHEMBL54,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,4.9
CHEMBL73589,CN1CCN(C2=Nc3ccccc3Sc3ccc(OS(=O)(=O)C(F)(F)F)cc32)CC1,23.0
CHEMBL83658,CN(C)CC1CC2c3ccccc3Cc3ccccc3N2O1,870.96
CHEMBL306474,CN1CCN(C2=Nc3ccccc3Oc3ccc(OS(C)(=O)=O)cc32)CC1,1000.0
CHEMBL313189,CN(C)CCC1CC2c3ccccc3Cc3ccccc3N2O1,9549.93
CHEMBL430798,CN1CCN(C2=Nc3ccccc3Oc3ccc(OS(=O)(=O)C(F)(F)F)cc32)CC1,52.0
CHEMBL6437,CN1CCN2c3ccccc3Cc3ccccc3C2C1,7079.46
CHEMBL603,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12,10000.0
CHEMBL120055,Cc1ccccc1N1CCN(C(=O)COc2ccc3[nH]cc(CCN)c3c2)CC1,10000.0
CHEMBL28902,Cc1nc2cnccc2n1-c1ccc(OCc2cccc(/C=C/c3ccc4ccc(Cl)cc4n3)c2)cc1,10000.0
CHEMBL160581,NCCc1c[nH]c2ccc(OCC(=O)N3CCN(c4cccc5ccccc45)CC3)cc12,1000.0
CHEMBL31714,Cc1nc2cnccc2n1-c1ccc(OCc2cccc(/C=C/c3nc4cc(F)ccc4s3)c2)cc1,10000.0
CHEMBL19331,Oc1ccc2c(c1)CCN2,1030.0
CHEMBL2303762,OC[C@H]1O[C@H](Oc2ccc(CC3NCCc4cc(O)c(O)cc43)cc2)[C@H](O)[C@H](O)[C@H]1O,2420.0
CHEMBL349034,Fc1ccc(N2CCN(CC[C@H]3CC[C@H](Nc4ncccn4)CC3)CC2)cc1,79.0
CHEMBL164792,COc1ccccc1N1CCN(CC[C@H]2CC[C@H](Nc3ncccn3)CC2)CC1,9.9
CHEMBL331077,CN(C)CC1CC2c3ccccc3Cc3ccncc3N2O1,1905.46
CHEMBL83658,CN(C)CC1CC2c3ccccc3Cc3ccccc3N2O1,870.96
CHEMBL315772,CN(C)CC1CC2c3ccccc3Cc3ccc(Cl)cc3N2O1,8.71
CHEMBL331188,CN(C)CC1CC2c3cccnc3Cc3ccccc3N2O1,1000.0
CHEMBL553331,Cl.Cl.Cn1c(=O)c2c(ncn2CCCN2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)n(C)c1=O,43.0
CHEMBL305660,CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,61.0
CHEMBL338611,Cn1c(=O)c2c(ncn2CCCN2CCC(C(c3ccccc3)c3ccccc3)CC2)n(C)c1=O.O=C(O)/C=C/C(=O)O,41.0
CHEMBL558226,COc1cc(N)c(Cl)cc1C(=O)NC1C2CC3CN(C2)CC31.Cl,10000.0
CHEMBL67555,COc1cc(N)c(Cl)cc1C(=O)NCC12CC3CN(CC3C1)C2,10000.0
CHEMBL14376,COc1cc(C(C)=O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1,110.0
CHEMBL110362,NC1CCc2cc(O)c(O)cc2[C@H]1c1ccccc1,1000.0
CHEMBL225230,CCCN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,1e-06
CHEMBL355149,CN1C2CCC1CC(NC(=O)c1cnn3ccccc13)C2,10000.0
CHEMBL267044,CCN1CCC[C@H]1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,2e-08
CHEMBL350972,CN1C2CCC1CC(OC(=O)c1cnn3ccccc13)C2,10000.0
CHEMBL26736,NC1CCc2cc(O)c(O)cc2C1,4e-08
CHEMBL225230,CCCN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,1e-09
CHEMBL267930,O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1,3e-10
CHEMBL1255588,CC(C)(C)[C@@]1(O)CCN2C[C@@H]3c4ccccc4CCc4cccc(c43)[C@H]2C1,5e-09
CHEMBL39,NCCc1c[nH]c2ccc(O)cc12,0.0003
CHEMBL59,NCCc1ccc(O)c(O)c1,8e-06
CHEMBL1437,NC[C@H](O)c1ccc(O)c(O)c1,8e-05
CHEMBL11425,O=C1CC2(CCCC2)CC(=O)N1CCCCNCC1COc2ccccc2C1,67.61
CHEMBL11265,COc1cccc2c1CC1(CCCN1CCCCN1C(=O)CC3(CCCC3)CC1=O)CO2,1096.48
CHEMBL417608,CCCN(CCCCN1C(=O)CC2(CCCC2)CC1=O)CC1COc2cccc(OC)c2C1,1778.28
CHEMBL416523,COc1cccc2c1CC(CNCCCCN1C(=O)CC3(CCCC3)CC1=O)CO2,29.51
CHEMBL11262,CCCN(CCC)CC1COc2cccc(OC)c2C1,2570.4
CHEMBL11592,CCCN(CCCCN1C(=O)CC2(CCCC2)CC1=O)C1COc2cccc(OC)c2C1,10.0
CHEMBL116463,N#Cc1ccc(CCOC(=O)NC2CCN(CCCC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1,551.0
CHEMBL326263,N#Cc1ccc(CCOC(=O)N2CCN(CCCC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1,2240.0
CHEMBL113956,CCOc1ccc(CCNC(=O)N2CCN(CCCC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1,2890.0
CHEMBL115280,O=C1NCN(c2ccccc2)C12CCN(Cc1cccc(Oc3ccccc3)c1)CC2,538.0
CHEMBL325750,O=C1NCN(c2ccccc2)C12CCN(Cc1ccc3nsnc3c1)CC2,123.0
CHEMBL115222,CNC(=O)CN1CN(c2ccccc2)C2(CCN(Cc3cc4c(cc3Cl)OCO4)CC2)C1=O,2120.0
CHEMBL325516,O=C(OCCc1ccc(F)cc1)N1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,2620.0
CHEMBL114484,Cc1ccc(CN2CCC(n3c(O)nc4ccccc43)CC2)c(Cl)c1,480.0
CHEMBL326962,O=C1NCN(c2ccccc2)C12CCN(Cc1ccc3c(c1)OCO3)CC2,557.0
CHEMBL112457,O=C(/C=C/c1ccccc1)N(c1ccccc1)C1CCN(Cc2ccccc2)CC1.O=C(O)/C=C/C(=O)O,10000.0
CHEMBL115506,C(=C/c1ccccc1)\CN(c1ccccc1)C1CCN(Cc2ccccc2)CC1.O=C(O)/C=C/C(=O)O,10000.0
CHEMBL116233,O=C(/C=C/c1ccccc1)NC1CCN(Cc2ccccc2)CC1.O=C(O)/C=C/C(=O)O,4700.0
CHEMBL112413,CN(C/C=C/c1ccccc1)C1CCN(Cc2ccccc2)CC1.O=C(O)/C=C/C(=O)O,10000.0
CHEMBL111964,CN(C(=O)C#Cc1ccccc1)C1CCN(Cc2ccccc2)CC1.O=C(O)/C=C/C(=O)O,4900.0
CHEMBL115934,C(#Cc1ccccc1)CNC1CCN(Cc2ccccc2)CC1.O=C(O)/C=C/C(=O)O,10000.0
CHEMBL111909,C(=C/c1ccccc1)\CNC1CCN(Cc2ccccc2)CC1.O=C(O)/C=C/C(=O)O,10000.0
CHEMBL113282,C(#Cc1ccccc1)CN(c1ccccc1)C1CCN(Cc2ccccc2)CC1.O=C(O)/C=C/C(=O)O,890.0
CHEMBL112170,O=C(C#Cc1ccccc1)N(c1ccccc1)C1CCN(Cc2ccccc2)CC1.O=C(O)/C=C/C(=O)O,1500.0
CHEMBL305187,CC(C(O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1,1000.0
CHEMBL325063,CN(C(=O)/C=C/c1ccccc1)C1CCN(Cc2ccccc2)CC1.O=C(O)/C=C/C(=O)O,7100.0
CHEMBL112957,CN(CC#Cc1ccccc1)C1CCN(Cc2ccccc2)CC1.O=C(O)/C=C/C(=O)O,4100.0
CHEMBL320801,C(=C/c1ccccc1)\CN(C/C=C/c1ccccc1)C1CCN(Cc2ccccc2)CC1.O=C(O)/C=C/C(=O)O,10000.0
CHEMBL113449,O=C(C#Cc1ccccc1)NC1CCN(Cc2ccccc2)CC1.O=C(O)/C=C/C(=O)O,2500.0
CHEMBL2373204,COc1cccc(C(=O)NCCN2CCN(Cc3ccccc3OC)CC2)c1.Cl.Cl.O,1000.0
CHEMBL2373207,COc1cccc(C(=O)NCCN2CCN(Cc3ccc(Cl)cc3)CC2)c1.Cl.Cl.O,1000.0
CHEMBL42,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,230.0
CHEMBL359002,COc1ccccc1N1CCN(CCC(=O)NC2CCc3c(cccc3OC)C2)CC1,761.0
CHEMBL356358,COc1ccccc1C(=O)NCCN1CCN(c2ccccc2OC)CC1,810.0
CHEMBL2373205,COc1cccc(-c2csc(CCN3CCN(c4ccccc4OC)CC3)n2)c1.Cl,870.0
CHEMBL144811,COc1ccc(OC)c(C(=O)NCCN2CCN(c3ccccc3OC)CC2)c1,250.0
CHEMBL26929,COc1ccccc1N1CCN(CCCC2CCCc3c(OC)cccc32)CC1,20.0
CHEMBL2373206,COc1cccc(-c2csc(CN3CCN(c4ccccc4OC)CC3)n2)c1.Cl.Cl.Cl.O,1000.0
CHEMBL424125,COc1ccc2c(c1)C(CCCN1CCN(c3ccccc3OC)CC1)CCC2,150.0
CHEMBL2373210,COc1ccc2c(c1)CC(NC(=O)CCN1CCN(c3ccccc3OC)CC1)CC2.Cl.Cl,650.0
CHEMBL54,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,4.1
CHEMBL286725,COc1cccc(C(=O)NCCN2CCN(c3ccccc3OC)CC2)c1,700.0
CHEMBL357448,COc1cccc(C(=O)NCCCN2CCN(c3ccccc3OC)CC2)c1,1000.0
CHEMBL26677,COc1cccc(C(=O)CCCN2CCN(c3ccccc3OC)CC2)c1,13.0
CHEMBL93403,COc1cccc(C(=O)NCCN2CCN(c3ccc(Cl)cc3)CC2)c1,1000.0
CHEMBL147483,COc1cccc(C(=O)NCCN2CCN(c3ccccn3)CC2)c1,1000.0
CHEMBL134423,Fc1ccc([Si]2(c3ccc(F)cc3)CCC(N3CCN(c4ccccc4)CC3)C2)cc1,100.0
CHEMBL134423,Fc1ccc([Si]2(c3ccc(F)cc3)CCC(N3CCN(c4ccccc4)CC3)C2)cc1,140.0
CHEMBL35226,CCCN1CCC(COc2nc3ccccc3c3c2CCCN3)CC1,3400.0
CHEMBL84931,CN(C)CC1CC2c3ccccc3Cc3ccc(F)cc3N2O1,36.31
CHEMBL315772,CN(C)CC1CC2c3ccccc3Cc3ccc(Cl)cc3N2O1,8.71
CHEMBL314107,CN(C)CC1CC2c3cc(F)ccc3Cc3ccc(F)cc3N2O1,446.68
CHEMBL83658,CN(C)CC1CC2c3ccccc3Cc3ccccc3N2O1,870.96
CHEMBL85735,Cc1ccc2c(c1)N1OC(CN(C)C)CC1c1ccccc1C2,54.95
CHEMBL6437,CN1CCN2c3ccccc3Cc3ccccc3C2C1,7079.46
CHEMBL611207,CN1CCCC[C@@H]1CCN1c2ccccc2Sc2ccc([S+](C)[O-])cc21,63.0
CHEMBL611207,CN1CCCC[C@@H]1CCN1c2ccccc2Sc2ccc([S+](C)[O-])cc21,77.0
CHEMBL608530,CN1CCCC[C@H]1CCN1c2ccccc2Sc2ccc([S+](C)[O-])cc21,837.0
CHEMBL608530,CN1CCCC[C@H]1CCN1c2ccccc2Sc2ccc([S+](C)[O-])cc21,1173.0
CHEMBL301242,O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cccc2c1-c1ccccc1C2=O,14.6
CHEMBL59725,O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2s1,94.7
CHEMBL139926,O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2o1,118.0
CHEMBL302374,O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(I)cc1,55.4
CHEMBL262724,O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cnc2ccccc2n1,76.7
CHEMBL69451,O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2ccccn2)cc1,92.0
CHEMBL71327,O=C(NC/C=C/CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccccc1,16.1
CHEMBL71865,O=C(NC/C=C\CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccccc1,7.49
CHEMBL180060,O=C(NC/C=C/CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(I)cc1,162.0
CHEMBL370713,COc1ccc(C(=O)NC/C=C/CN2CCN(c3cccc(Cl)c3Cl)CC2)cc1,61.8
CHEMBL194493,O=C(NC/C=C/CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc([N+](=O)[O-])cc1,13.8
CHEMBL195057,O=C(NC/C=C/CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(O)cc1,8.29
CHEMBL366904,O=C(NC/C=C/CN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2o1,111.0
CHEMBL175734,O=C(NC/C=C/CN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2s1,254.0
CHEMBL180010,O=C(NC/C=C/CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2ccccn2)cc1,80.9
CHEMBL300780,O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc2c(c1)Cc1ccccc1-2,1280.0
CHEMBL301242,O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cccc2c1-c1ccccc1C2=O,35.6
CHEMBL42,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,9.0
CHEMBL1255588,CC(C)(C)[C@@]1(O)CCN2C[C@@H]3c4ccccc4CCc4cccc(c43)[C@H]2C1,8.9
CHEMBL277120,c1ccc2c(N3CCNCC3)cccc2c1,1000.0
CHEMBL54786,O=C1Cc2cc(CCN3CCN(c4cccc5ccccc45)CC3)ccc2N1,44.0
CHEMBL708,O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,5.0
CHEMBL69584,O=C(CN1CCN(Cc2ccc(Cl)cc2)CC1)N1CCc2ccccc21,690.0
CHEMBL107742,Cc1ccc(CN2CCN(CC(=O)N3c4ccccc4CC3C)CC2)cc1,188.0
CHEMBL320597,Cc1ccc(CN2CCN(CC(=O)N3c4ccccc4C[C@H]3C)CC2)cc1,113.0
CHEMBL198949,CC(=O)Nc1cc(Cl)ccc1/C=C/C(=O)N1CCN(Cc2ccc(F)cc2)C[C@H]1C,1000.0
CHEMBL34291,COc1cc(N)c(Cl)cc1C(=O)NC[C@@H]1CCN2CCC[C@@H]12,10000.0
CHEMBL383577,Cn1nc(C(=O)OC[C@@H]2CCN3CCC[C@@H]23)c2ccccc21,10000.0
CHEMBL201878,O=C(OC[C@@H]1CCN2CCC[C@@H]12)c1[nH]nc2ccccc12,10000.0
CHEMBL201946,O=C(OC[C@@H]1CCN2CCC[C@@H]12)c1c[nH]c2ccccc12,10000.0
CHEMBL201621,COc1cc(N)c(Cl)cc1C(=O)OC[C@@H]1CCN2CCC[C@@H]12,10000.0
CHEMBL201019,CCOc1cc(N)c(Cl)cc1C(=O)NC[C@@H]1CCN2CCC[C@@H]12,5300.0
CHEMBL37333,COc1cc(N)c(Cl)cc1C(=O)NC[C@H]1CCN2CCC[C@H]12,3900.0
CHEMBL2448165,COc1cc(N)c(Cl)cc1C(=O)N[C@@H]1C2CC3CN(C2)CC31,10000.0
CHEMBL1729,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(F)cc2)CC1OC,227.0
CHEMBL202434,O=C(NC[C@@H]1CCN2CCC[C@@H]12)c1cc(Cl)cn2ccnc12,10000.0
CHEMBL372312,CCC[C@@H](C(=O)c1ccc(C)cc1)N1CCCC1,10000.0
CHEMBL377498,CCC(CC(=O)c1ccc(Cl)c(Cl)c1)N1CCCC1,10000.0
CHEMBL202939,CCC(CC(=O)c1ccc(C)cc1)N1CCCC1,10000.0
CHEMBL369997,CCCC(C(=O)c1ccc(-c2cccs2)cc1)N1CCCC1,10000.0
CHEMBL204759,CCCC(C(=O)c1ccc2ccccc2c1)N1CCCC1,10000.0
CHEMBL204254,CCCC(C(=O)c1cccc(C)c1)N1CCCC1,10000.0
CHEMBL203403,CCCC(C(=O)c1ccccc1C)N1CCCC1,10000.0
CHEMBL204490,CCCC(C(=O)c1ccc(C(F)(F)F)cc1)N1CCCC1,10000.0
CHEMBL379679,CCCC(C(=O)c1ccc(NC(C)=O)cc1)N1CCCC1,10000.0
CHEMBL381127,CCCC(C(=O)c1ccc(OC)cc1)N1CCCC1,10000.0
CHEMBL379446,CCCC(C(=O)c1ccc([N+](=O)[O-])cc1)N1CCCC1,10000.0
CHEMBL203563,CCCC(C(=O)c1ccc(O)cc1)N1CCCC1,10000.0
CHEMBL202420,CCCC(C(=O)c1ccc(Br)cc1)N1CCCC1,10000.0
CHEMBL2113241,Cc1coc2ccc(N3C[C@@]4(CN5CCC4CC5)OC3=O)cc12,10000.0
CHEMBL377050,CO/N=C(\CCN1CCN(c2ccccn2)CC1)c1ccccc1,10000.0
CHEMBL213106,Cc1ccc(O)c(/C(CCN2CCN(c3ccccn3)CC2)=N/O)c1,10000.0
CHEMBL212075,Cc1ccc(OCc2ccccc2)c(/C(CCN2CCN(c3ccccn3)CC2)=N/O)c1,10000.0
CHEMBL214190,O/N=C(\CCN1CCN(c2ccccn2)CC1)c1ccc(F)cc1F,10000.0
CHEMBL385350,O/N=C(/CCN1CCN(c2ccccn2)CC1)c1ccccc1,10000.0
CHEMBL214954,O/N=C(\CCN1CCN(c2ccccn2)CC1)c1ccccc1Cl,10000.0
CHEMBL385230,O/N=C(/CCN1CCN(c2ccccn2)CC1)c1ccccc1Cl,10000.0
CHEMBL215849,Cc1ccccc1/C(CCN1CCN(c2ccccn2)CC1)=N/O,10000.0
CHEMBL214440,Cc1ccccc1/C(CCN1CCN(c2ccccn2)CC1)=N\O,10000.0
CHEMBL212188,O/N=C(\CCN1CCN(c2ccccn2)CC1)c1cccc(F)c1,10000.0
CHEMBL212189,O/N=C(\CCN1CCN(c2ccccn2)CC1)c1cccc(Cl)c1,10000.0
CHEMBL212298,Cc1cccc(/C(CCN2CCN(c3ccccn3)CC2)=N/O)c1,10000.0
CHEMBL212847,N#Cc1cccc(/C(CCN2CCN(c3ccccn3)CC2)=N/O)c1,10000.0
CHEMBL212902,O/N=C(\CCN1CCN(c2ccccn2)CC1)c1ccc(F)cc1,10000.0
CHEMBL384529,O/N=C(\CCN1CCN(c2ccccn2)CC1)c1ccc(Cl)cc1,10000.0
CHEMBL214343,O/N=C(\CCN1CCN(c2ccccn2)CC1)c1cc(F)cc(F)c1,10000.0
CHEMBL211985,Cc1cc(C)cc(/C(CCN2CCN(c3ccccn3)CC2)=N/O)c1,10000.0
CHEMBL385826,CO/N=C(/CCN1CCN(c2ccccn2)CC1)c1ccccc1,10000.0
CHEMBL212782,CCO/N=C(\CCN1CCN(c2ccccn2)CC1)c1ccccc1,10000.0
CHEMBL213572,CCO/N=C(/CCN1CCN(c2ccccn2)CC1)c1ccccc1,10000.0
CHEMBL212831,CCCO/N=C(\CCN1CCN(c2ccccn2)CC1)c1ccccc1,10000.0
CHEMBL261957,CCCCO/N=C(\CCN1CCN(c2ccccn2)CC1)c1ccccc1,10000.0
CHEMBL376639,CC(C)O/N=C(\CCN1CCN(c2ccccn2)CC1)c1ccccc1,10000.0
CHEMBL213700,C=CCO/N=C(\CCN1CCN(c2ccccn2)CC1)c1ccccc1,10000.0
CHEMBL376955,N#CCO/N=C(\CCN1CCN(c2ccccn2)CC1)c1ccccc1,10000.0
CHEMBL411545,CCO/N=C(\CCN1CCN(c2cccc(OC)c2)CC1)c1ccccc1,10000.0
CHEMBL212607,CCO/N=C(\CCN1CCN(c2ccccc2OC)CC1)c1ccccc1,10000.0
CHEMBL386867,CCO/N=C(\CCN1CCN(c2ccccc2C#N)CC1)c1ccccc1,10000.0
